frame,id,real_world_x,real_world_y,width,real_width,speed_kmh,distance_m
10,2,-18.755108183552444,3.297995465688613,43.19928359985352,0.9602651517184216,0.0,0.0
11,2,-18.2537232927022,3.0329256921781576,53.20886993408203,1.151959051949227,0.0,0.5671408939600409
12,2,-17.835060338270143,2.8339819425548285,65.1763687133789,1.3764473367921213,0.0,1.0306678995680953
13,2,-17.436126901193465,2.636905474889365,79.4644660949707,1.641967973910158,0.0,1.4756252248536879
14,2,-17.208774312086508,2.559842269561395,92.64263534545898,1.898590532266129,0.0,1.715683420691817
15,2,-17.004672469710364,2.489126390941233,103.53540802001952,2.0893598460398524,0.0,1.9316887390299489
16,2,-16.89486283479953,2.4897344597406867,115.18772506713869,2.309572062584097,11.85962239613496,2.04150005751268
17,2,-16.81802279788794,2.5172413425853657,127.13200378417967,2.5410734402598165,8.814427709068124,2.1231151288929406
18,2,-16.66966758880515,2.4838356228642198,137.3924331665039,2.7259464830747206,8.814427709068124,2.2751848831903887
19,2,-16.5213796561509,2.4591719440334208,148.7318458557129,2.9235238974941318,8.814427709068124,2.4255098911709
20,2,-16.552911248298887,2.5499847362403303,158.70907974243164,3.106597569356935,10.382167868944496,2.5216410751426084
21,2,-16.502650475962557,2.605771766595803,171.75785064697266,3.3340311926780344,8.109597667918033,2.5967299424381456
22,2,-16.488803456637356,2.658622554120269,180.60106658935547,3.49305972876907,5.900542897330624,2.6513645988949106
23,2,-16.49536829867096,2.7407752169576063,191.35020446777344,3.7124997705679017,8.900770817170859,2.7337791434983445
24,2,-16.457325179437497,2.797484565540651,202.89614868164065,3.959515104209931,7.375086756264132,2.8020669838341234
25,2,-16.4256084306505,2.8479984694831733,212.9210357666016,4.162126199840805,6.441732989562552,2.8617126596634064
26,2,-16.471814709343715,2.9381216022916683,220.45660400390625,4.310338049883562,10.938005857744876,2.9629904916795624
27,2,-16.663374652256405,3.157117600491409,230.6910781860352,4.481100558480941,10.938005857744876,3.253944884937705
28,2,-16.971675773538333,3.4724363164572467,242.0433654785156,4.684357878773052,10.938005857744876,3.6949386196120644
29,2,-16.557264659562072,3.2579101994437027,253.8385162353516,4.874334631558425,10.938005857744876,4.161584123466922
30,2,-16.122811055637065,2.998203441701043,262.0679626464844,5.014480314889321,10.938005857744876,4.667743716856825
31,2,-17.664933921217102,4.211514702610326,268.8355865478516,5.134714345616075,10.938005857744876,6.6299534784251595
32,2,-17.383068564287274,4.084733791036566,278.7966613769531,5.287874610161103,10.938005857744876,6.939018971446708
33,2,-17.888293346838616,4.567922827832761,286.2615966796875,5.407971367298639,10.938005857744876,7.6381067529048625
34,2,-18.010131685564424,4.751247263704008,298.4145812988281,5.624544878222917,10.938005857744876,7.8582258787685095
35,2,-18.000868793750367,4.8127570861336455,310.5325927734375,5.875883265900517,6.717964116893219,7.920429250221225
36,2,-17.913365643310133,4.857656438391361,316.97296142578125,6.096022597442032,10.621816839711617,8.01877940614448
37,2,-16.585156433183627,3.9472555567491967,321.1053771972656,6.206662024419498,10.621816839711617,9.629049405604107
38,2,-15.589909797085342,3.307141163786421,326.22090911865234,6.306931298951416,10.621816839711617,10.81237620017231
39,2,-15.133599882057698,3.1100061342808445,325.9984130859375,6.32604328546425,10.621816839711617,11.309448587668035
40,2,-14.64188427623804,2.9215862397634687,319.76133728027344,6.193260911823626,10.621816839711617,11.836028395158346
41,2,-14.317752905413505,2.8326796850587805,316.99365234375,6.086405939201472,10.621816839711617,12.172131833138456
42,2,-13.979704125616813,2.734380181971501,317.65491485595703,6.101104481446666,10.621816839711617,12.524182638888476
43,2,-13.685415980316536,2.707080239177738,311.8223419189453,6.006976165320064,10.621816839711617,12.819734325300209
44,2,-13.473667102862889,2.7481276006276234,309.33522033691406,5.949117494849991,10.621816839711617,13.035425013520348
45,2,-13.274670439473352,2.743950995388872,306.28067779541016,5.9101387357823,10.621816839711617,13.234465502043383
46,2,-13.037757471896256,2.68362425179914,306.98094177246094,5.886981796940288,10.621816839711617,13.478938547997998
47,2,-12.734900648582764,2.6281653832723446,305.16966247558594,5.854616659165612,10.621816839711617,13.786831291539986
48,2,-12.447684037931904,2.6126598515238797,298.43975830078125,5.70875867320926,10.621816839711617,14.074466134611146
49,2,-12.190935054097356,2.615906053860092,299.7915344238281,5.74548166709775,10.621816839711617,14.33123563928349
50,2,-11.954759640343408,2.594637389985309,296.30397033691406,5.670998239161107,10.621816839711617,14.568366788913535
51,2,-11.795299241820675,2.673613437001355,290.9630584716797,5.582041094886348,10.621816839711617,14.746312945655706
52,2,-11.544716904425858,2.672417894570257,288.93772888183594,5.533130852101788,10.621816839711617,14.996898135034398
53,2,-11.34827937713443,2.6881392471251644,288.1947555541992,5.53489502532069,10.621816839711617,15.193963766372097
54,2,-11.120683699250913,2.702048325425306,287.9348831176758,5.520809399939176,10.621816839711617,15.421984061632008
55,2,-10.906025009719764,2.7191128705751813,281.88636016845703,5.418786742012832,10.621816839711617,15.637319965959183
56,2,-10.62295535847001,2.6576420700338708,281.6297836303711,5.375801331931745,10.621816839711617,15.926987165997168
57,2,-10.398706878346696,2.682206191209377,281.56514739990234,5.375924059990339,10.621816839711617,16.152577008159312
58,2,-10.114444231987292,2.6239315631316744,279.58937072753906,5.296427774636023,10.621816839711617,16.44275141156672
59,2,-9.878628919062534,2.6140487522785145,276.8850402832031,5.2464786746304926,10.621816839711617,16.678773723563197
60,2,-9.626693423652918,2.5829521159735016,273.9155044555664,5.178652962230526,10.621816839711617,16.93262110810118
61,2,-9.376894608612975,2.5788673676569283,272.8561248779297,5.169015487391713,10.621816839711617,17.182453318122565
62,2,-9.175519324604302,2.5933116997006787,272.51092529296875,5.156136817470892,10.621816839711617,17.3843459721191
63,2,-8.882450972933206,2.527798191729756,272.4352569580078,5.110163402320498,10.621816839711617,17.684647617931887
64,2,-8.61667419359019,2.5106020127679702,268.47637939453125,5.033473444156747,10.621816839711617,17.950980126290954
65,2,-8.411804013923945,2.5545701660156244,265.03692626953125,4.983870006143415,10.621816839711617,18.160515299988568
66,2,-8.174367476728534,2.544101822856609,261.8089599609375,4.917275611720779,10.621816839711617,18.39818249461972
67,2,-7.899248505653312,2.5081852076194884,260.6802062988281,4.880611676057183,10.621816839711617,18.67563600693409
68,2,-7.63810654478277,2.5028533130203394,260.3189392089844,4.882005655606451,10.621816839711617,18.936832394403996
69,2,-7.380340384694316,2.50824297275471,256.2623748779297,4.822483197080253,10.621816839711617,19.194654894816196
70,2,-7.147623228028015,2.4866125072469623,254.80938720703125,4.791578944511623,10.621816839711617,19.42837513793803
71,2,-6.92437774882049,2.5253714981286874,254.34063720703125,4.794806867047671,10.621816839711617,19.65496022871138
72,2,-6.654518802368862,2.543215225789552,252.2413330078125,4.771237285416304,10.621816839711617,19.925408467006285
73,2,-6.392438525607756,2.521611144311414,249.52381896972656,4.714232293356758,10.621816839711617,20.18837768156132
74,2,-6.1108070803567776,2.481782178012036,248.5741424560547,4.681272262348615,10.621816839711617,20.47281153592931
75,2,-5.846140942803167,2.438573361632706,246.29718017578125,4.621413601545256,10.621816839711617,20.740981568148516
76,2,-5.585244585163947,2.4300108629854145,241.51194763183597,4.512941539034998,10.621816839711617,21.002018396608594
77,2,-5.323740686040165,2.4338769860891114,239.80892944335935,4.486392201067869,10.621816839711617,21.263550872918504
78,2,-5.068751029404205,2.4074670247194465,241.2655792236328,4.504787979815058,10.621816839711617,21.51990455643187
79,2,-4.792658319917514,2.365866390738097,237.8909454345703,4.426236437465363,10.621816839711617,21.799113791557346
80,2,-4.540764738599817,2.396619356168259,232.6867218017578,4.335569096927338,10.621816839711617,22.0528776999285
81,2,-4.320130563530685,2.459486031864863,232.8430938720703,4.354414280092799,10.621816839711617,22.28229360635519
82,2,-4.017407133999118,2.4076499307968358,234.9725646972656,4.362616349272502,10.621816839711617,22.589422986521413
83,2,-3.738546958648743,2.395614536946906,231.85015869140625,4.304610613183788,10.621816839711617,22.86854276027735
84,2,-3.503198892232348,2.441773115338429,228.73681640625,4.259846821315069,10.621816839711617,23.10837463206478
85,2,-3.2453495450058027,2.4663321843859283,231.6607818603516,4.307313534666245,10.621816839711617,23.367390912899857
86,2,-2.944050213171772,2.439072470210708,230.80499267578125,4.27544540545923,10.621816839711617,23.66992087733404
87,2,-2.63880673095591,2.4317265905225347,228.53846740722656,4.23725955641666,10.621816839711617,23.975252738402713
88,2,-2.3873484506360243,2.480076269849819,221.74415588378903,4.125125451406507,10.621816839711617,24.231317101859414
89,2,-2.0884982539555184,2.4615218525958333,221.2793426513672,4.108797674786684,10.621816839711617,24.530742729445986
90,2,-1.8052116652284425,2.4616196792609246,221.1708526611328,4.114843770693985,10.621816839711617,24.814029335064184
91,2,-1.5018416268923114,2.464444156317408,219.20635986328125,4.068241884134686,10.621816839711617,25.117412521530916
92,2,-1.2098317529995366,2.432545420060509,218.53646850585935,4.040671870551465,10.621816839711617,25.41115951441027
93,2,-0.9284939085480106,2.427950402409776,218.33917236328125,4.042067718949951,10.621816839711617,25.692534880972165
94,2,-0.6043433085793781,2.465415589154587,218.3232421875,4.051546886324276,10.621816839711617,26.01884340319898
95,2,-0.3073218293132254,2.4872775653111363,218.36196899414065,4.04453142745175,10.621816839711617,26.316668360425407
96,2,0.0039251569156307,2.539212155673545,216.43313598632807,4.014925721326669,10.621816839711617,26.632218496081624
97,2,0.2757261071591086,2.48877265751336,213.7598876953125,3.957762841135074,10.621816839711617,26.908659989942276
98,2,0.6029474066607203,2.5091491294984936,212.8077392578125,3.9447373423234544,10.621816839711617,27.23651510955776
99,2,0.885120611177935,2.5697081719506305,210.5126953125,3.9155442351699583,10.621816839711617,27.525113645538514
100,2,1.1677720117061845,2.5585216433398865,209.69924926757807,3.894170514519944,10.621816839711617,27.807986324747624
101,2,1.4515707721273696,2.520296466263417,209.45901489257807,3.897499529164021,10.621816839711617,28.09434781059921
102,2,1.801517611886892,2.630612583468468,209.4095764160156,3.928757022605192,10.621816839711617,28.46127074034451
103,2,2.112474017621938,2.637151313605235,205.45257568359372,3.854794019746792,10.621816839711617,28.772295886047328
104,2,2.414314464329483,2.64690084257542,204.015380859375,3.837800923100597,10.621816839711617,29.074293747933385
105,2,2.708113905119533,2.7484390620473262,201.5391540527344,3.827643082771353,10.621816839711617,29.385144389596018
106,2,3.051785217708744,2.8782795886439594,198.66238403320312,3.7948846364348783,10.621816839711617,29.75252502795858
107,2,3.3142969806295564,2.8988022139298084,197.66033935546875,3.7749177059472094,10.621816839711617,30.01583777702405
108,2,3.6291310531408825,2.9088918053640165,195.35110473632807,3.7384536650845215,10.621816839711617,30.33083348027947
109,2,3.891617060572224,2.9286844246531407,194.55587768554688,3.738426841882822,10.621816839711617,30.59406465600828
110,2,4.1752478217962565,2.9934557927524064,192.32290649414065,3.712050758196487,10.621816839711617,30.884997189146073
111,2,4.494798720441392,3.071223116758949,191.55679321289065,3.71286227556202,10.621816839711617,31.21387487690864
112,2,4.8013257030314485,3.211380784036153,187.33712768554688,3.6701456555801655,10.621816839711617,31.550925262982226
113,2,5.050568903492168,3.234047503990128,189.85336303710935,3.725151883636217,10.621816839711617,31.801197021615465
114,2,5.366807576462247,3.297896884563987,186.84017944335935,3.677375915141955,10.621816839711617,32.12381698640615
115,2,6.175366918330383,4.496688007000514,183.76144409179688,3.6316229821304393,10.621816839711617,33.56980051485827
116,2,6.343930754268218,4.254257007542933,182.69512939453125,3.62792657556666,10.621816839711617,33.865074212102165
117,2,6.3517845196357285,3.779270354788616,180.3563232421875,3.622572769815357,10.621816839711617,34.340125790275735
118,2,6.558395609599538,3.657556993214177,181.55987548828125,3.673823314299519,10.621816839711617,34.5799221307019
119,2,6.853193913630648,3.6832167783367193,180.06637573242188,3.6641799786430784,10.621816839711617,34.87583506491086
120,2,7.1033036232392766,3.716299333021863,173.55917358398438,3.5524868794759232,10.621816839711617,35.128123237968985
121,2,7.451283445031102,3.907940122254149,171.1842041015625,3.545568762231503,10.621816839711617,35.525384044583284
122,2,7.666717154223377,3.895099220511808,172.41146850585938,3.5779586652026523,10.621816839711617,35.74120010472223
123,2,7.94907565530792,3.9630253781389055,168.9232177734375,3.519916114813461,10.621816839711617,36.03161409547455
124,2,8.210127282182643,4.07365138000395,167.6927490234375,3.514655847567248,10.621816839711617,36.31513845806547
125,2,8.518804689469418,4.190807120940893,163.29006958007812,3.4415361049706243,10.621816839711617,36.645300856596506
126,2,8.850423121803049,4.31217972961389,161.73614501953125,3.427731159561595,10.621816839711617,36.99843269429952
127,2,9.092835762006064,4.326768929158591,163.26040649414062,3.4588707741620985,10.621816839711617,37.24128395098466
128,2,9.41754947255625,4.47335250422436,161.8897705078125,3.464474916934944,10.621816839711617,37.59755033769316
129,2,9.699943500454726,4.556134818494107,163.45166015625,3.525140018275761,10.621816839711617,37.891827925267506
130,2,9.924533507311324,4.553992702610552,162.08908081054688,3.4970115573123617,10.621816839711617,38.116428147529874
131,2,10.256301901869158,4.701232280379287,159.62548828125,3.457971249921595,10.621816839711617,38.47940164640961
132,2,10.474751609698789,4.73028116937537,158.75674438476562,3.4375747095413365,10.621816839711617,38.69977431441261
133,2,10.788417860055944,4.898027800895755,158.48748779296875,3.4462571692144213,10.621816839711617,39.05547847379165
134,2,11.104023428565831,4.98554906394527,154.43984985351562,3.3754160743655697,10.621816839711617,39.382994651041315
135,2,11.443838402068604,5.1115842526628406,154.988525390625,3.407564486534357,10.621816839711617,39.7454295900466
136,2,11.640529150430194,5.136694473528236,157.2359619140625,3.45922407963449,10.621816839711617,39.94371668918053
137,2,11.96866035984675,5.235399789964063,154.14047241210938,3.426361940989429,10.621816839711617,40.286372245221685
138,2,12.298916089065893,5.297959269364312,153.00668334960938,3.427070435596704,10.621816839711617,40.622500993092046
139,2,12.57592713105713,5.35946328568797,152.62655639648438,3.4440802241199537,10.621816839711617,40.90625768712588
140,2,12.833903666455798,5.420957107313939,156.51681518554688,3.533970715182317,10.621816839711617,41.17146210434865
141,2,13.088081001791092,5.483584493480056,154.03692626953125,3.494877306387508,10.621816839711617,41.43324122363846
142,2,13.340998504123569,5.546560471186553,157.09799194335938,3.5631697176966344,10.621816839711617,41.69388127572982
143,2,13.62068947117067,5.601416778030655,160.22360229492188,3.648292946583042,10.621816839711617,41.9789010144293
144,2,13.915766171486926,5.657536994793751,155.50918579101562,3.5611865472781608,10.621816839711617,42.2792670208266
145,2,14.216331067356716,5.711472612020967,155.68533325195312,3.563085830043174,10.621816839711617,42.5846328791587
146,2,14.523190911716824,5.767184732538355,157.74810791015625,3.624758898800554,10.621816839711617,42.89650914381065
147,2,14.87742112073054,5.903871528002738,158.52008056640625,3.665436702994149,10.621816839711617,43.276196279531916
148,2,15.180551027184883,5.996117325565497,154.87481689453125,3.581281624123656,10.621816839711617,43.59305117906009
149,2,15.423198188705037,5.9953874944635706,155.48208618164062,3.6107357721076263,10.621816839711617,43.835699438166195
150,2,15.65517463607583,6.041344443940765,157.704345703125,3.6615232049103614,10.621816839711617,44.07218434960882
151,2,16.02267818504919,6.171151757929336,156.56689453125,3.6503194820638223,10.621816839711617,44.461939140821116
152,2,16.154857720693965,6.1208300041672645,154.15567016601562,3.569158222317894,10.621816839711617,44.60337360813711
153,2,16.380588150010293,6.146015152835088,153.25213623046875,3.5555496308671994,10.621816839711617,44.8305046681724
154,2,16.699537054689266,6.18562562303001,156.91049194335938,3.656774512812057,10.621816839711617,45.15190378631833
155,2,16.945712253926057,6.259973644743311,154.3355712890625,3.5986993750812486,10.621816839711617,45.4090610476429
156,2,17.108244821487705,6.166288694014465,153.35018920898438,3.5649700888219957,10.621816839711617,45.59666090241696
157,2,17.323660612499367,6.183312622470486,154.98074340820312,3.6177379260661455,10.621816839711617,45.81274833184601
158,2,17.67731252310663,6.313094891632967,155.59927368164062,3.655210706954344,10.621816839711617,46.189461898452166
159,2,18.093345742827704,6.490838776914303,155.83172607421875,3.687420190486826,10.621816839711617,46.64187380000471
160,2,18.321511154438003,6.532056760800573,153.94747924804688,3.646249007167916,10.621816839711617,46.87373232853223
161,2,18.47841503643222,6.522620232637179,155.22372436523438,3.6715459995162254,10.621816839711617,47.030919720674966
162,2,18.850629052489214,6.637483691611427,157.6878662109375,3.743356078350007,10.621816839711617,47.42045391424057
163,2,19.035999705110918,6.662698453523051,158.62188720703125,3.7660906878906943,10.621816839711617,47.607531606848895
164,2,19.302731946924613,6.721396188612084,158.96548461914062,3.792529267878276,10.621816839711617,47.88064607539192
165,2,19.60246474217096,6.792277536301813,155.13803100585938,3.6994344924171054,10.621816839711617,48.18864593577582
166,2,19.78894098125214,6.794238992452511,155.65951538085938,3.7050831791533194,10.621816839711617,48.3751324903906
167,2,19.985352384768017,6.75342513513421,157.84121704101562,3.74390490111593,10.621816839711617,48.57573959490157
168,2,20.416540791024843,6.970068123752555,158.6597900390625,3.7804295640528207,10.621816839711617,49.0582928315582
169,2,20.68296834786109,7.0193346459742045,158.97161865234375,3.785887075375953,10.621816839711617,49.32923716763767
170,2,20.989217785007032,7.086574712551736,159.08404541015625,3.779093216137159,10.621816839711617,49.64278133407289
171,2,21.39902362867048,7.257478036207839,161.09170532226562,3.843225665959402,10.621816839711617,50.08679572070627
172,2,21.629588820902057,7.296854666842748,159.87313842773438,3.813996720652242,10.621816839711617,50.32069917709147
173,2,21.903480070080352,7.371526150655229,161.37396240234375,3.869801855363568,10.621816839711617,50.60458691347895
174,2,22.0202870314389,7.268947897979757,159.95745849609375,3.8327788960972615,10.621816839711617,50.76004161473874
